,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol,Corr with auto_vol,student_vol(-4),Corr with student_vol(-4),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-3),Corr with mortgage 90(-3),long,lat
0,2011-07,NC,GASTONIA,2011-07,3.66,"(-81.176346, 35.24463)",28054,16488.85,Refinancing_Purchase of Apartments_Coops,0.12388095238095237,0.20050519612315204,0.1598857142857143,0.20727742997519222,0.18661904761904766,0.2057787307954283,0.2182333333333334,0.18766849098129687,0.24991190476190472,0.15969901461966166,0.41392857142857137,0.05182836574654161,0.7452261904761905,-0.0029957403141037658,0.037500000000000006,0.2007425086434938,0.08400000000000002,0.2014529425231357,0.185,0.22627618816243453,1.541,0.8159989482174386,3.003,0.7200412775847426,3.9475000000000002,0.4900637871260103,4.2705,0.42334947040945964,31992172727.7437,0.2585911526370186,11311909309.5948,-0.8148978978989125,91.3646878868074,-0.7086648584741053,4.4,-0.555126163198604,3.8,-0.45782513797099333,-81.176346,35.24463
1,2012-10,NC,GASTONIA,2012-10,2.39,"(-81.1873, 35.2621)",28053,11065.3,Refinancing_Purchase of Apartments_Coops,0.15320434782608702,0.20050519612315204,0.17955217391304346,0.20727742997519222,0.21346521739130433,0.2057787307954283,0.2717391304347827,0.18766849098129687,0.3304891304347827,0.15969901461966166,0.5823021739130435,0.05182836574654161,0.9185760869565219,-0.0029957403141037658,0.10952380952380951,0.2007425086434938,0.14904761904761904,0.2014529425231357,0.17952380952380956,0.22627618816243453,0.7085714285714285,0.8159989482174386,1.7461904761904758,0.7200412775847426,2.505714285714286,0.4900637871260103,2.90047619047619,0.42334947040945964,37685204803.0042,0.2585911526370186,14585937143.4485,-0.8148978978989125,91.578064558499,-0.7086648584741053,4.4,-0.555126163198604,3.8,-0.45782513797099333,-81.1873,35.2621
2,2013-03,NC,GASTONIA,2013-03,3.2,"(-81.1873, 35.2621)",28052,50324.315,Refinancing_Purchase of Apartments_Coops,0.15505000000000002,0.20050519612315204,0.17309999999999998,0.20727742997519222,0.20345,0.2057787307954283,0.2419,0.18766849098129687,0.28190000000000004,0.15969901461966166,0.44782500000000003,0.05182836574654161,0.7351250000000001,-0.0029957403141037658,0.07800000000000003,0.2007425086434938,0.11450000000000005,0.2014529425231357,0.14750000000000002,0.22627618816243453,0.8185000000000002,0.8159989482174386,1.9575,0.7200412775847426,2.7840000000000003,0.4900637871260103,3.1625000000000005,0.42334947040945964,39298206327.5877,0.2585911526370186,10740081615.3953,-0.8148978978989125,89.95115518901541,-0.7086648584741053,3.6,-0.555126163198604,3.5,-0.45782513797099333,-81.1873,35.2621
3,2014-03,NC,GASTONIA,2014-03,4.03,"(-81.155843, 35.251222999999996)",28054,39765.05,Refinancing_Purchase of Apartments_Coops,0.0888,0.20050519612315204,0.1207452380952381,0.20727742997519222,0.15488333333333335,0.2057787307954283,0.19711666666666672,0.18766849098129687,0.23409761904761903,0.15969901461966166,0.33106666666666673,0.05182836574654161,0.5571428571428573,-0.0029957403141037658,0.051428571428571455,0.2007425086434938,0.07857142857142858,0.2014529425231357,0.1280952380952381,0.22627618816243453,1.6395238095238096,0.8159989482174386,2.7233333333333327,0.7200412775847426,3.3466666666666667,0.4900637871260103,3.6209523809523807,0.42334947040945964,44555116847.5878,0.2585911526370186,10396023519.0372,-0.8148978978989125,81.9669757663089,-0.7086648584741053,2.8,-0.555126163198604,2.3,-0.45782513797099333,-81.155843,35.251222999999996
4,2016-08,NC,GASTONIA,2016-08,3.29,"(-81.159182, 35.288096)",28054,31551.63,Refinancing_Purchase of Apartments_Coops,0.41817045454545454,0.20050519612315204,0.4429568181818182,0.20727742997519222,0.5122418181818182,0.2057787307954283,0.6351372727272727,0.18766849098129687,0.810223181818182,0.15969901461966166,1.1977463636363632,0.05182836574654161,1.5097959090909088,-0.0029957403141037658,0.2608695652173914,0.2007425086434938,0.4460869565217393,0.2014529425231357,0.5682608695652173,0.22627618816243453,1.1330434782608694,0.8159989482174386,1.5565217391304347,0.7200412775847426,1.8895652173913038,0.4900637871260103,2.261739130434783,0.42334947040945964,50596067254.1766,0.2585911526370186,10916249757.9916,-0.8148978978989125,89.2057504560787,-0.7086648584741053,2.8,-0.555126163198604,1.5,-0.45782513797099333,-81.159182,35.288096
5,2017-11,NC,GASTONIA,2017-11,3.68,"(-81.195334, 35.278055)",28053,19594.383333333335,Refinancing_Purchase of Apartments_Coops,1.183300476190476,0.20050519612315204,1.2036563636363637,0.20727742997519222,1.2878790909090911,0.2057787307954283,1.3757831818181818,0.18766849098129687,1.4342040909090912,0.15969901461966166,1.6264599999999996,0.05182836574654161,1.9015695454545458,-0.0029957403141037658,1.09,0.2007425086434938,1.3895238095238096,0.2014529425231357,1.5600000000000003,0.22627618816243453,2.05,0.8159989482174386,2.353333333333333,0.7200412775847426,2.6023809523809525,0.4900637871260103,2.801904761904762,0.42334947040945964,50938614889.0817,0.2585911526370186,11814606928.6527,-0.8148978978989125,87.010875232225,-0.7086648584741053,2.2,-0.555126163198604,1.2,-0.45782513797099333,-81.195334,35.278055
