,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(3),Corr with auto_vol(3),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(1),Corr with mortgage 30-89(1),mortgage 90(3),Corr with mortgage 90(3)
33,2016-12,TX,HOUSTON,2016-12,3.51,"(-95.592389, 29.908821000000003)",115113.855,Refinancing_Purchase of Apartments_Coops,0.5606285,0.23919014091347585,0.6315605,0.2414828518060684,0.7119585,0.244128589299297,0.7883325000000001,0.24187992849331302,0.9753284999999998,0.2362279733970728,1.3063339999999999,0.2041037904241931,1.6692235,0.1889067912260304,0.42333333333333334,0.2562999714015762,0.638095238095238,0.24273874573958176,0.8661904761904763,0.2444466037449224,1.9590476190476194,0.45657419245164954,2.491904761904762,0.5835759160910722,2.835238095238095,0.5141698763505581,3.1133333333333324,0.46124294394990467,48441183549.9275,-0.1516101373427771,12388258203.7622,0.39654164334391295,88.1942388876454,0.1553726905064989,3.4,-0.12179879484222542,1.4,0.1695025072289827
34,2017-02,TX,HOUSTON,2017-02,3.32,"(-95.450952, 29.886074)",10375.44,Refinancing_Purchase of Apartments_Coops,0.6863609999999999,0.23919014091347585,0.7163664999999999,0.2414828518060684,0.7767084999999999,0.244128589299297,0.8480275,0.24187992849331302,1.0445964999999997,0.2362279733970728,1.3514585000000001,0.2041037904241931,1.723958,0.1889067912260304,0.48210526315789465,0.2562999714015762,0.653157894736842,0.24273874573958176,0.8205263157894739,0.2444466037449224,1.9015789473684213,0.45657419245164954,2.4189473684210525,0.5835759160910722,2.763684210526316,0.5141698763505581,3.0321052631578946,0.46124294394990467,48693341763.9087,-0.1516101373427771,12745337772.3068,0.39654164334391295,88.43997566936979,0.1553726905064989,3.0,-0.12179879484222542,1.3,0.1695025072289827
35,2017-05,TX,HOUSTON,2017-05,3.63,"(-95.54207199999999, 29.792003)",25380.26,Refinancing_Purchase of Apartments_Coops,0.9286509523809523,0.23919014091347585,0.9479980952380954,0.2414828518060684,1.0114261904761905,0.244128589299297,1.0843647619047618,0.24187992849331302,1.185849523809524,0.2362279733970728,1.424545714285714,0.2041037904241931,1.7495038095238098,0.1889067912260304,0.7281818181818184,0.2562999714015762,1.035,0.24273874573958176,1.1227272727272726,0.2444466037449224,1.836818181818182,0.45657419245164954,2.3036363636363633,0.5835759160910722,2.695909090909091,0.5141698763505581,2.9590909090909094,0.46124294394990467,47520522623.6854,-0.1516101373427771,11813706431.8634,0.39654164334391295,87.62096056152771,0.1553726905064989,2.7,-0.12179879484222542,1.1,0.1695025072289827
36,2017-06,TX,HOUSTON,2017-06,3.39,"(-95.640725, 29.689486)",42891.76,Refinancing_Purchase of Apartments_Coops,1.0640909090909094,0.23919014091347585,1.1183336363636365,0.2414828518060684,1.1714068181818182,0.244128589299297,1.2101513636363637,0.24187992849331302,1.2624095454545452,0.2362279733970728,1.4322822727272726,0.2041037904241931,1.7322577272727273,0.1889067912260304,0.8413636363636363,0.2562999714015762,1.1095454545454546,0.24273874573958176,1.200909090909091,0.2444466037449224,1.7740909090909094,0.45657419245164954,2.186818181818182,0.5835759160910722,2.5399999999999996,0.5141698763505581,2.796363636363637,0.46124294394990467,49256214828.7987,-0.1516101373427771,11537595366.1601,0.39654164334391295,84.4501908643932,0.1553726905064989,3.2,-0.12179879484222542,1.0,0.1695025072289827
37,2017-08,TX,HOUSTON,2017-08,3.41,"(-73.98935300000001, 40.806838)",132108.585,Refinancing_Purchase of Apartments_Coops,1.1775518181818179,0.23919014091347585,1.197803181818182,0.2414828518060684,1.2317690909090908,0.244128589299297,1.264191818181818,0.24187992849331302,1.314176818181818,0.2362279733970728,1.453699090909091,0.2041037904241931,1.7253381818181814,0.1889067912260304,0.9795652173913042,0.2562999714015762,1.1291304347826083,0.24273874573958176,1.2291304347826086,0.2444466037449224,1.7765217391304353,0.45657419245164954,2.209130434782609,0.5835759160910722,2.552173913043478,0.5141698763505581,2.795217391304348,0.46124294394990467,50938614889.0817,-0.1516101373427771,11223830878.8235,0.39654164334391295,89.1200725980081,0.1553726905064989,1.6,-0.12179879484222542,0.9,0.1695025072289827
38,2017-09,TX,HOUSTON,2017-09,3.27,"(-95.375561, 29.692863)",48409.17,Refinancing_Purchase of Apartments_Coops,1.1784444999999997,0.23919014091347585,1.1967471428571432,0.2414828518060684,1.23492,0.244128589299297,1.2721638095238097,0.24187992849331302,1.3232957142857147,0.2362279733970728,1.4732157142857143,0.2041037904241931,1.738246666666667,0.1889067912260304,0.9940000000000001,0.2562999714015762,1.171,0.24273874573958176,1.2799999999999998,0.2444466037449224,1.7975,0.45657419245164954,2.2020000000000004,0.5835759160910722,2.5300000000000002,0.5141698763505581,2.7764999999999995,0.46124294394990467,50617906919.2487,-0.1516101373427771,11226317067.5623,0.39654164334391295,89.1832712740787,0.1553726905064989,1.3,-0.12179879484222542,1.0,0.1695025072289827
39,2017-10,TX,HOUSTON,2017-10,3.3,"(-95.225339, 29.618965000000003)",50421.03,Refinancing_Purchase of Apartments_Coops,1.1834895238095235,0.23919014091347585,1.2040609090909093,0.2414828518060684,1.2385486363636362,0.244128589299297,1.287584090909091,0.24187992849331302,1.3607931818181818,0.2362279733970728,1.541957272727273,0.2041037904241931,1.8208568181818179,0.1889067912260304,0.9957142857142858,0.2562999714015762,1.2495238095238093,0.24273874573958176,1.3976190476190478,0.2444466037449224,1.9809523809523806,0.45657419245164954,2.3600000000000003,0.5835759160910722,2.649047619047619,0.5141698763505581,2.8780952380952383,0.46124294394990467,49589347299.2381,-0.1516101373427771,11318405616.2761,0.39654164334391295,88.94830277813108,0.1553726905064989,1.0,-0.12179879484222542,1.1,0.1695025072289827
40,2018-01,TX,HOUSTON,2018-01,3.475,"(-95.471963, 29.856008000000003)",117346.89,Refinancing_Purchase of Apartments_Coops,1.4378880952380952,0.23919014091347585,1.467563181818182,0.2414828518060684,1.5610881818181819,0.244128589299297,1.6355336363636364,0.24187992849331302,1.733970909090909,0.2362279733970728,1.9067609090909092,0.2041037904241931,2.196459545454545,0.1889067912260304,1.3000000000000003,0.2562999714015762,1.6199999999999994,0.24273874573958176,1.8028571428571425,0.2444466037449224,2.381904761904762,0.45657419245164954,2.5838095238095242,0.5835759160910722,2.7342857142857144,0.5141698763505581,2.8776190476190475,0.46124294394990467,50505964400.0098,-0.1516101373427771,12109088557.0787,0.39654164334391295,89.9213768261837,0.1553726905064989,1.6,-0.12179879484222542,1.3,0.1695025072289827
41,2018-02,TX,HOUSTON,2018-02,3.65,"(-95.522959, 29.787745)",96748.59,Refinancing_Purchase of Apartments_Coops,1.4432573684210526,0.23919014091347585,1.4712210000000003,0.2414828518060684,1.6018225000000001,0.244128589299297,1.722691,0.24187992849331302,1.874672,0.2362279733970728,2.0893395000000003,0.2041037904241931,2.3701375000000002,0.1889067912260304,1.3805263157894736,0.2562999714015762,1.7857894736842108,0.24273874573958176,1.9636842105263155,0.2444466037449224,2.599473684210526,0.45657419245164954,2.8589473684210525,0.5835759160910722,3.016842105263158,0.5141698763505581,3.1310526315789478,0.46124294394990467,50407042046.8076,-0.1516101373427771,12484889768.5791,0.39654164334391295,87.46440959377459,0.1553726905064989,2.1,-0.12179879484222542,1.3,0.1695025072289827
42,2018-05,TX,HOUSTON,2018-05,3.85,"(-95.384408, 29.660166999999998)",38501.950000000004,Refinancing_Purchase of Apartments_Coops,1.7065971428571427,0.23919014091347585,1.7524533333333332,0.2414828518060684,1.94629,0.244128589299297,2.0937409523809523,0.24187992849331302,2.3356085714285713,0.2362279733970728,2.499740476190476,0.2041037904241931,2.754757142857143,0.1889067912260304,1.706818181818182,0.2562999714015762,2.0731818181818187,0.24273874573958176,2.2736363636363635,0.2444466037449224,2.816818181818181,0.45657419245164954,2.977727272727273,0.5835759160910722,3.0518181818181818,0.5141698763505581,3.1318181818181827,0.46124294394990467,50563742345.0186,-0.1516101373427771,12115078194.3566,0.39654164334391295,88.1148323663994,0.1553726905064989,2.2,-0.12179879484222542,1.2,0.1695025072289827
43,2018-06,TX,HOUSTON,2018-06,3.895,"(-95.22026899999999, 29.782829)",36497.095,Refinancing_Purchase of Apartments_Coops,1.8376333333333337,0.23919014091347585,1.9170571428571423,0.2414828518060684,2.068429047619047,0.244128589299297,2.1502619047619045,0.24187992849331302,2.330264285714286,0.2362279733970728,2.4958952380952377,0.2041037904241931,2.759644285714286,0.1889067912260304,1.8052380952380953,0.2562999714015762,2.113809523809524,0.24273874573958176,2.328095238095238,0.2444466037449224,2.775714285714286,0.45657419245164954,2.9123809523809525,0.5835759160910722,2.9776190476190476,0.5141698763505581,3.0500000000000007,0.46124294394990467,50593420247.4287,-0.1516101373427771,13275367584.5731,0.39654164334391295,87.010875232225,0.1553726905064989,2.5,-0.12179879484222542,1.2,0.1695025072289827
