,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(-3),Corr with student_vol(-3),credit_tightness,Corr with credit_tightness,mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(-4),Corr with mortgage 90(-4)
0,2012-05,KS,TOPEKA,2012-05,3.75,"(-95.79635, 39.025866)",20539.44,Refinancing_Purchase of Apartments_Coops,0.15161363636363637,0.42096279726282404,0.19053181818181822,0.4192509470088628,0.23893181818181805,0.415870841354879,0.3457045454545453,0.40981342036419444,0.4665318181818183,0.40173987999548555,0.732990909090909,0.3755341305146531,1.0615068181818177,0.3641150966304811,0.06590909090909093,0.3991263679140069,0.14545454545454548,0.4107095731763336,0.19181818181818186,0.43194927552765905,0.7618181818181818,0.610240456517303,1.8031818181818189,0.661064124075788,2.525909090909091,0.5001364749018351,2.930909090909091,0.3899212229120135,35767585536.868996,0.6104069289653359,10728874885.7875,-0.5910455313055277,89.6038877472871,-0.7018659107920632,2.9,-0.7460260250750022,2.4,-0.788229264949437
1,2012-08,KS,TOPEKA,2012-08,2.52,"(-95.78093199999999, 39.024688)",53626.605,Refinancing_Purchase of Apartments_Coops,0.15374090909090915,0.42096279726282404,0.18745454545454548,0.4192509470088628,0.23783863636363634,0.415870841354879,0.3331136363636364,0.40981342036419444,0.43259999999999993,0.40173987999548555,0.7177749999999997,0.3755341305146531,1.0426272727272727,0.3641150966304811,0.09217391304347829,0.3991263679140069,0.14043478260869566,0.4107095731763336,0.18347826086956526,0.43194927552765905,0.7139130434782609,0.610240456517303,1.6782608695652175,0.661064124075788,2.3978260869565218,0.5001364749018351,2.7708695652173914,0.3899212229120135,36186315501.0541,0.6104069289653359,12770391029.1034,-0.5910455313055277,89.6061116730853,-0.7018659107920632,3.3,-0.7460260250750022,2.9,-0.788229264949437
2,2013-01,KS,TOPEKA,2013-01,3.35,"(-95.79635, 39.025866)",20641.98,Refinancing_Purchase of Apartments_Coops,0.16043181818181818,0.42096279726282404,0.17947272727272726,0.4192509470088628,0.20497272727272725,0.415870841354879,0.2497954545454545,0.40981342036419444,0.30261363636363625,0.40173987999548555,0.48810454545454546,0.3755341305146531,0.8142727272727271,0.3641150966304811,0.05190476190476192,0.3991263679140069,0.10761904761904766,0.4107095731763336,0.14523809523809525,0.43194927552765905,0.8052380952380951,0.610240456517303,1.9147619047619049,0.661064124075788,2.681428571428571,0.5001364749018351,3.0804761904761913,0.3899212229120135,38410438812.4053,0.6104069289653359,12022315813.7363,-0.5910455313055277,91.578064558499,-0.7018659107920632,3.6,-0.7460260250750022,2.2,-0.788229264949437
3,2013-05,KS,TOPEKA,2013-05,3.23,"(-95.67380899999999, 39.087821999999996)",4866.69,Refinancing_Purchase of Apartments_Coops,0.1435047619047619,0.42096279726282404,0.1638380952380952,0.4192509470088628,0.19670952380952378,0.415870841354879,0.23396000000000003,0.40981342036419444,0.27416904761904765,0.40173987999548555,0.42137333333333327,0.3755341305146531,0.6936104761904763,0.3641150966304811,0.020454545454545458,0.3991263679140069,0.08090909090909093,0.4107095731763336,0.11863636363636366,0.43194927552765905,0.840909090909091,0.610240456517303,1.9281818181818182,0.661064124075788,2.7286363636363635,0.5001364749018351,3.112727272727273,0.3899212229120135,39298206327.5877,0.6104069289653359,11080080767.5225,-0.5910455313055277,88.29263433660921,-0.7018659107920632,3.3,-0.7460260250750022,2.1,-0.788229264949437
4,2013-09,KS,TOPEKA,2013-09,4.49,"(-95.740158, 39.045218)",31496.3,Refinancing_Purchase of Apartments_Coops,0.11272380952380952,0.42096279726282404,0.14323238095238094,0.4192509470088628,0.18057476190476196,0.415870841354879,0.22133904761904755,0.40981342036419444,0.2531785714285715,0.40173987999548555,0.38033809523809525,0.3755341305146531,0.6526857142857143,0.3641150966304811,0.017500000000000005,0.3991263679140069,0.04150000000000001,0.4107095731763336,0.11850000000000002,0.43194927552765905,1.5959999999999999,0.610240456517303,2.8095,0.661064124075788,3.526,0.5001364749018351,3.7870000000000004,0.3899212229120135,41471481477.9035,0.6104069289653359,9260696074.4491,-0.5910455313055277,86.47441597957871,-0.7018659107920632,2.4,-0.7460260250750022,1.8,-0.788229264949437
5,2016-04,KS,TOPEKA,2016-04,4.25,"(-95.675493, 39.045482)",10298.48,Refinancing_Purchase of Apartments_Coops,0.38031428571428566,0.42096279726282404,0.39864523809523805,0.4192509470088628,0.4373976190476192,0.415870841354879,0.5229452380952381,0.40981342036419444,0.6327499999999999,0.40173987999548555,0.9025404761904764,0.3755341305146531,1.2222214285714286,0.3641150966304811,0.18761904761904763,0.3991263679140069,0.37238095238095237,0.4107095731763336,0.5557142857142858,0.43194927552765905,1.2580952380952382,0.610240456517303,1.8052380952380953,0.661064124075788,2.2104761904761907,0.5001364749018351,2.6233333333333335,0.3899212229120135,48927223434.2447,0.6104069289653359,11404853913.5663,-0.5910455313055277,84.0267577476249,-0.7018659107920632,1.6,-0.7460260250750022,1.4,-0.788229264949437
6,2016-12,KS,TOPEKA,2016-12,3.65,"(-95.6776, 39.049)",25250.0,Refinancing_Purchase of Apartments_Coops,0.5606285,0.42096279726282404,0.6315605,0.4192509470088628,0.7119585,0.415870841354879,0.7883325000000001,0.40981342036419444,0.9753284999999998,0.40173987999548555,1.3063339999999999,0.3755341305146531,1.6692235,0.3641150966304811,0.42333333333333334,0.3991263679140069,0.638095238095238,0.4107095731763336,0.8661904761904763,0.43194927552765905,1.9590476190476194,0.610240456517303,2.491904761904762,0.661064124075788,2.835238095238095,0.5001364749018351,3.1133333333333324,0.3899212229120135,50034086230.3872,0.6104069289653359,11482367114.4991,-0.5910455313055277,88.1697673489486,-0.7018659107920632,2.2,-0.7460260250750022,1.7,-0.788229264949437
7,2018-06,KS,TOPEKA,2018-06,4.17,"(-95.797087, 39.025469)",14750.63,Refinancing_Purchase of Apartments_Coops,1.8376333333333337,0.42096279726282404,1.9170571428571423,0.4192509470088628,2.068429047619047,0.415870841354879,2.1502619047619045,0.40981342036419444,2.330264285714286,0.40173987999548555,2.4958952380952377,0.3755341305146531,2.759644285714286,0.3641150966304811,1.8052380952380953,0.3991263679140069,2.113809523809524,0.4107095731763336,2.328095238095238,0.43194927552765905,2.775714285714286,0.610240456517303,2.9123809523809525,0.661064124075788,2.9776190476190476,0.5001364749018351,3.0500000000000007,0.3899212229120135,50505964400.0098,0.6104069289653359,11725018303.5706,-0.5910455313055277,87.17587933428369,-0.7018659107920632,1.7,-0.7460260250750022,1.1,-0.788229264949437
8,2018-08,KS,TOPEKA,2018-08,4.15,"(-95.671436, 39.029241)",6023.17,Refinancing_Purchase of Apartments_Coops,1.916485,0.42096279726282404,1.9541377272727276,0.4192509470088628,2.074109545454545,0.415870841354879,2.18963,0.40981342036419444,2.323575,0.40173987999548555,2.5196563636363636,0.3755341305146531,2.8215668181818185,0.3641150966304811,1.9408695652173917,0.3991263679140069,2.244347826086957,0.4107095731763336,2.445652173913043,0.43194927552765905,2.7678260869565223,0.610240456517303,2.889130434782609,0.661064124075788,2.970434782608696,0.5001364749018351,3.041739130434783,0.3899212229120135,50165072031.0326,0.6104069289653359,12109088557.0787,-0.5910455313055277,85.8866598662335,-0.7018659107920632,2.5,-0.7460260250750022,0.9,-0.788229264949437
