,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(3),Corr with auto_vol(3),student_vol(-2),Corr with student_vol(-2),credit_tightness(-3),Corr with credit_tightness(-3),mortgage 30-89(4),Corr with mortgage 30-89(4),mortgage 90(-2),Corr with mortgage 90(-2)
0,NH,MANCHESTER,2012-09,3.15,Refinancing_Purchase of Apartments_Coops,0.15189500000000006,2.998105,0.6595667657291282,0.183625,2.9663749999999998,0.6583109662634619,0.22133750000000002,2.9286624999999997,0.6563660380506544,0.3079875,2.8420125,0.6487493420524166,0.3856325000000001,2.7643674999999996,0.6436240727714974,0.6716749999999999,2.478325,0.5930440682939435,0.9997750000000002,2.150225,0.558524035080758,0.07526315789473685,3.074736842105263,0.647431704300122,0.13736842105263158,3.012631578947368,0.6555333783972018,0.17578947368421055,2.9742105263157894,0.6665913556292711,0.6689473684210526,2.4810526315789474,0.7833449490840038,1.7231578947368422,1.4268421052631577,0.4545021230760157,2.488421052631579,0.661578947368421,0.06267041926052515,2.8815789473684212,0.26842105263157867,-0.08354300587575636,38808856509.5085,0.7912071743620334,16111780903.4699,-0.9157253955676913,89.56768058609659,-0.7803935065261981,2.8,-0.8546694604043202,1.8,-0.9699870948874836
1,NH,MANCHESTER,2014-10,3.85,Refinancing_Purchase of Apartments_Coops,0.09059565217391304,3.759404347826087,0.6595667657291282,0.11953260869565213,3.730467391304348,0.6583109662634619,0.15351739130434783,3.696482608695652,0.6563660380506544,0.1974043478260869,3.6525956521739134,0.6487493420524166,0.2313760869565217,3.6186239130434785,0.6436240727714974,0.3236195652173913,3.5263804347826087,0.5930440682939435,0.5523869565217392,3.297613043478261,0.558524035080758,0.020909090909090912,3.829090909090909,0.647431704300122,0.05045454545454548,3.799545454545455,0.6555333783972018,0.10454545454545458,3.7454545454545456,0.6665913556292711,1.5459090909090911,2.3040909090909087,0.7833449490840038,2.304090909090909,1.545909090909091,0.4545021230760157,2.7731818181818184,1.0768181818181817,0.06267041926052515,3.039999999999999,0.8100000000000009,-0.08354300587575636,45667781053.6763,0.7912071743620334,11117378455.0815,-0.9157253955676913,81.64661519553,-0.7803935065261981,1.9,-0.8546694604043202,0.9,-0.9699870948874836
2,NH,MANCHESTER,2014-12,3.73,Refinancing_Purchase of Apartments_Coops,0.1101,3.6199,0.6595667657291282,0.1330809523809524,3.5969190476190476,0.6583109662634619,0.16305,3.56695,0.6563660380506544,0.20744285714285715,3.522557142857143,0.6487493420524166,0.2446071428571429,3.485392857142857,0.6436240727714974,0.34302142857142864,3.386978571428571,0.5930440682939435,0.6021190476190476,3.1278809523809525,0.558524035080758,0.02500000000000001,3.705,0.647431704300122,0.1063636363636364,3.6236363636363635,0.6555333783972018,0.21454545454545454,3.5154545454545456,0.6665913556292711,1.64,2.09,0.7833449490840038,2.2072727272727275,1.5227272727272725,0.4545021230760157,2.5504545454545453,1.1795454545454547,0.06267041926052515,2.8331818181818185,0.8968181818181815,-0.08354300587575636,47944164595.1044,0.7912071743620334,10950177839.1879,-0.9157253955676913,82.2508390398281,-0.7803935065261981,1.6,-0.8546694604043202,1.0,-0.9699870948874836
3,NH,MANCHESTER,2015-09,3.5,Refinancing_Purchase of Apartments_Coops,0.1344409090909091,3.365559090909091,0.6595667657291282,0.15661363636363634,3.3433863636363634,0.6583109662634619,0.20107727272727274,3.298922727272727,0.6563660380506544,0.26589318181818195,3.234106818181818,0.6487493420524166,0.3311113636363637,3.1688886363636364,0.6436240727714974,0.5371681818181817,2.9628318181818183,0.5930440682939435,0.8526636363636364,2.647336363636364,0.558524035080758,0.008571428571428572,3.4914285714285715,0.647431704300122,0.17952380952380947,3.3204761904761906,0.6555333783972018,0.3733333333333333,3.126666666666667,0.6665913556292711,1.4900000000000002,2.01,0.7833449490840038,2.1728571428571435,1.3271428571428565,0.4545021230760157,2.618095238095238,0.881904761904762,0.06267041926052515,2.9528571428571433,0.5471428571428567,-0.08354300587575636,48291644449.3811,0.7912071743620334,11834405659.8436,-0.9157253955676913,82.75451956383341,-0.7803935065261981,1.8,-0.8546694604043202,1.2,-0.9699870948874836
4,NH,MANCHESTER,2016-06,3.95,Refinancing_Purchase of Apartments_Coops,0.3904409090909091,3.559559090909091,0.6595667657291282,0.41572500000000007,3.534275,0.6583109662634619,0.4527090909090909,3.4972909090909092,0.6563660380506544,0.5394386363636363,3.410561363636364,0.6487493420524166,0.6516204545454546,3.2983795454545457,0.6436240727714974,0.9360386363636366,3.013961363636364,0.5930440682939435,1.2592227272727274,2.6907772727272725,0.558524035080758,0.22136363636363632,3.728636363636364,0.647431704300122,0.40409090909090906,3.545909090909091,0.6555333783972018,0.5522727272727272,3.397727272727273,0.6665913556292711,1.1663636363636367,2.7836363636363632,0.7833449490840038,1.6440909090909095,2.3059090909090907,0.4545021230760157,2.019090909090909,1.9309090909090911,0.06267041926052515,2.452272727272727,1.497727272727273,-0.08354300587575636,50249654907.7038,0.7912071743620334,10916249757.9916,-0.9157253955676913,83.5754036116387,-0.7803935065261981,1.6,-0.8546694604043202,0.8,-0.9699870948874836
5,NH,MANCHESTER,2016-08,3.7,Refinancing_Purchase of Apartments_Coops,0.41817045454545454,3.2818295454545456,0.6595667657291282,0.4429568181818182,3.257043181818182,0.6583109662634619,0.5122418181818182,3.187758181818182,0.6563660380506544,0.6351372727272727,3.0648627272727276,0.6487493420524166,0.810223181818182,2.889776818181818,0.6436240727714974,1.1977463636363632,2.502253636363637,0.5930440682939435,1.5097959090909088,2.1902040909090914,0.558524035080758,0.2608695652173914,3.4391304347826086,0.647431704300122,0.4460869565217393,3.253913043478261,0.6555333783972018,0.5682608695652173,3.131739130434783,0.6665913556292711,1.1330434782608694,2.566956521739131,0.7833449490840038,1.5565217391304347,2.1434782608695655,0.4545021230760157,1.8895652173913038,1.8104347826086964,0.06267041926052515,2.261739130434783,1.4382608695652173,-0.08354300587575636,49971382532.5922,0.7912071743620334,11496937509.4445,-0.9157253955676913,85.2359522201137,-0.7803935065261981,1.7,-0.8546694604043202,0.9,-0.9699870948874836
