,Month,"('PROPERTY STATE', '')","('PROPERTY CITY', '')","('Month', '')","('INTEREST RATE', 'mean')","('coor', 'first')","('PROPERTY ZIP', 'first')","('CURRENT PRINCIPAL AND INTEREST', 'mean')","('Category', '')",ON,Corr with ON,1W,Corr with 1W,1M,Corr with 1M,2M,Corr with 2M,3M,Corr with 3M,6M,Corr with 6M,12M,Corr with 12M,1 Mo,Corr with 1 Mo,6 Mo,Corr with 6 Mo,1 Yr,Corr with 1 Yr,5 Yr,Corr with 5 Yr,10 Yr,Corr with 10 Yr,20 Yr,Corr with 20 Yr,30 Yr,Corr with 30 Yr,auto_vol(-2),Corr with auto_vol(-2),student_vol(2),Corr with student_vol(2),credit_tightness(3),Corr with credit_tightness(3),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(2),Corr with mortgage 90(2),long,lat
0,2013-07,MT,BILLINGS,2013-07,3.0,"(-108.593433, 45.769149)",59102,67733.63,Refinancing_Purchase of Apartments_Coops,0.12117913043478262,0.5383894453449426,0.15611695652173913,0.5288122220143415,0.19111913043478265,0.5106638880549219,0.232388695652174,0.5153425301208117,0.26758260869565215,0.5086896444069567,0.40307869565217386,0.5379606130151304,0.6838491304347826,0.5388906140286996,0.020909090909090912,0.5051851700847544,0.07363636363636367,0.4972946906056253,0.12181818181818184,0.48748108729680556,1.4031818181818183,0.10995835946414845,2.5822727272727275,-0.30420805205885354,3.3072727272727276,-0.5377865545812255,3.605,-0.6167102682864745,40995097959.5386,0.6370930404255571,10216278752.7557,0.6272454072508603,85.7873584996498,0.5638012599492854,1.7,0.9452343498873409,1.2,-0.7889589457068028,-108.593433,45.769149
1,2015-06,MT,BILLINGS,2015-06,2.89,"(-108.575351, 45.787553)",59102,34559.68,Refinancing_Purchase of Apartments_Coops,0.12293636363636364,0.5383894453449426,0.14681590909090908,0.5288122220143415,0.1858840909090909,0.5106638880549219,0.23472954545454539,0.5153425301208117,0.2827113636363637,0.5086896444069567,0.43974545454545466,0.5379606130151304,0.7702659090909093,0.5388906140286996,0.007727272727272728,0.5051851700847544,0.08681818181818185,0.4972946906056253,0.2754545454545455,0.48748108729680556,1.6836363636363636,0.10995835946414845,2.3636363636363638,-0.30420805205885354,2.8454545454545452,-0.5377865545812255,3.1118181818181814,-0.6167102682864745,47036055605.935,0.6370930404255571,10986955735.8103,0.6272454072508603,81.36742750908279,0.5638012599492854,1.6,0.9452343498873409,1.1,-0.7889589457068028,-108.575351,45.787553
2,2015-10,MT,BILLINGS,2015-10,3.95,"(-108.6271686, 45.7287218)",59102,101188.01,Refinancing_Purchase of Apartments_Coops,0.13160454545454547,0.5383894453449426,0.15531363636363638,0.5288122220143415,0.19451136363636365,0.5106638880549219,0.2514522727272726,0.5153425301208117,0.32135909090909087,0.5086896444069567,0.5284272727272726,0.5379606130151304,0.8378659090909092,0.5388906140286996,0.014285714285714287,0.5051851700847544,0.11380952380952382,0.4972946906056253,0.26333333333333336,0.48748108729680556,1.3857142857142857,0.10995835946414845,2.0699999999999994,-0.30420805205885354,2.5028571428571427,-0.5377865545812255,2.8880952380952376,-0.6167102682864745,48836554747.323,0.6370930404255571,13039171751.3192,0.6272454072508603,83.80897781081251,0.5638012599492854,2.3,0.9452343498873409,0.9,-0.7889589457068028,-108.6271686,45.7287218
3,2016-04,MT,BILLINGS,2016-04,3.55,"(-108.499503, 45.793403999999995)",59101,8017.95,Refinancing_Purchase of Apartments_Coops,0.38031428571428566,0.5383894453449426,0.39864523809523805,0.5288122220143415,0.4373976190476192,0.5106638880549219,0.5229452380952381,0.5153425301208117,0.6327499999999999,0.5086896444069567,0.9025404761904764,0.5379606130151304,1.2222214285714286,0.5388906140286996,0.18761904761904763,0.5051851700847544,0.37238095238095237,0.4972946906056253,0.5557142857142858,0.48748108729680556,1.2580952380952382,0.10995835946414845,1.8052380952380953,-0.30420805205885354,2.2104761904761907,-0.5377865545812255,2.6233333333333335,-0.6167102682864745,48927223434.2447,0.6370930404255571,11496937509.4445,0.6272454072508603,87.39008859346599,0.5638012599492854,2.0,0.9452343498873409,0.9,-0.7889589457068028,-108.499503,45.793403999999995
4,2016-07,MT,BILLINGS,2016-07,4.29,"(-108.62746200000001, 45.759524)",59106,68922.32,Refinancing_Purchase of Apartments_Coops,0.41380476190476195,0.5383894453449426,0.43819285714285716,0.5288122220143415,0.4828833333333333,0.5106638880549219,0.5734595238095239,0.5153425301208117,0.6963095238095237,0.5086896444069567,0.9990666666666668,0.5379606130151304,1.31707619047619,0.5388906140286996,0.2635000000000001,0.5051851700847544,0.4040000000000001,0.4972946906056253,0.5135000000000001,0.48748108729680556,1.0715,0.10995835946414845,1.504,-0.30420805205885354,1.8224999999999998,-0.5377865545812255,2.227,-0.6167102682864745,49276189942.4712,0.6370930404255571,11482367114.4991,0.6272454072508603,88.43997566936979,0.5638012599492854,2.2,0.9452343498873409,0.7,-0.7889589457068028,-108.62746200000001,45.759524
5,2018-03,MT,BILLINGS,2018-03,3.5,"(-108.50102199999999, 45.785104)",59101,9624.3,Refinancing_Purchase of Apartments_Coops,1.5183047619047625,0.5383894453449426,1.6006185714285712,0.5288122220143415,1.7991309523809524,0.5106638880549219,1.9184628571428568,0.5153425301208117,2.173357619047619,0.5086896444069567,2.345182380952381,0.5379606130151304,2.596475714285714,0.5388906140286996,1.636666666666667,0.5051851700847544,1.917142857142857,0.4972946906056253,2.0628571428571427,0.48748108729680556,2.6295238095238096,0.10995835946414845,2.8423809523809527,-0.30420805205885354,2.9733333333333327,-0.5377865545812255,3.0914285714285716,-0.6167102682864745,49589347299.2381,0.6370930404255571,12109088557.0787,0.6272454072508603,87.17587933428369,0.5638012599492854,1.9,0.9452343498873409,0.7,-0.7889589457068028,-108.50102199999999,45.785104
