,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(4),Corr with auto_vol(4),student_vol(4),Corr with student_vol(4),credit_tightness(-4),Corr with credit_tightness(-4),mortgage 30-89(3),Corr with mortgage 30-89(3),mortgage 90(-4),Corr with mortgage 90(-4)
0,NC,WINSTON-SALEM,2012-03,3.35,Refinancing_Purchase of Apartments_Coops,0.14720000000000003,3.2028,0.3274687119607039,0.1893409090909091,3.160659090909091,0.3238089864696745,0.24185227272727275,3.108147727272727,0.29875211851895495,0.35079999999999995,2.9992,0.26540385729024324,0.4732886363636363,2.876711363636364,0.19434195968859902,0.741275,2.608725,0.1434094838410312,1.0534477272727274,2.296552272727273,0.12225881695043747,0.06363636363636366,3.2863636363636366,0.31686518632982025,0.14227272727272727,3.207727272727273,0.28415838017671347,0.19000000000000003,3.16,0.2697546364967235,1.0172727272727273,2.332727272727273,0.3175810442775555,2.1727272727272724,1.1772727272727277,0.013616157210526057,2.9404545454545454,0.40954545454545466,-0.3346533217720683,3.281363636363636,0.06863636363636427,-0.38603107697418165,36601383816.48,0.6046226713753362,16111780903.4699,-0.8681592367843213,90.35087768078328,-0.7989790268417671,4.1,-0.8654955110843798,3.5,-0.5634322121781938
1,NC,WINSTON-SALEM,2014-03,4.03,Refinancing_Purchase of Apartments_Coops,0.0888,3.9412000000000003,0.3274687119607039,0.1207452380952381,3.909254761904762,0.3238089864696745,0.15488333333333335,3.875116666666667,0.29875211851895495,0.19711666666666672,3.8328833333333336,0.26540385729024324,0.23409761904761903,3.795902380952381,0.19434195968859902,0.33106666666666673,3.6989333333333336,0.1434094838410312,0.5571428571428573,3.472857142857143,0.12225881695043747,0.051428571428571455,3.9785714285714286,0.31686518632982025,0.07857142857142858,3.9514285714285715,0.28415838017671347,0.1280952380952381,3.901904761904762,0.2697546364967235,1.6395238095238096,2.390476190476191,0.3175810442775555,2.7233333333333327,1.3066666666666675,0.013616157210526057,3.3466666666666667,0.6833333333333336,-0.3346533217720683,3.6209523809523807,0.40904761904761955,-0.38603107697418165,44931729222.7983,0.6046226713753362,10638305940.4607,-0.8681592367843213,88.4263020205016,-0.7989790268417671,2.6,-0.8654955110843798,2.2,-0.5634322121781938
2,NC,WINSTON-SALEM,2014-12,4.17,Refinancing_Purchase of Apartments_Coops,0.1101,4.0599,0.3274687119607039,0.1330809523809524,4.0369190476190475,0.3238089864696745,0.16305,4.00695,0.29875211851895495,0.20744285714285715,3.962557142857143,0.26540385729024324,0.2446071428571429,3.925392857142857,0.19434195968859902,0.34302142857142864,3.826978571428571,0.1434094838410312,0.6021190476190476,3.5678809523809525,0.12225881695043747,0.02500000000000001,4.145,0.31686518632982025,0.1063636363636364,4.0636363636363635,0.28415838017671347,0.21454545454545454,3.9554545454545456,0.2697546364967235,1.64,2.5300000000000002,0.3175810442775555,2.2072727272727275,1.9627272727272724,0.013616157210526057,2.5504545454545453,1.6195454545454546,-0.3346533217720683,2.8331818181818185,1.3368181818181815,-0.38603107697418165,47036055605.935,0.6046226713753362,11835194000.8273,-0.8681592367843213,81.06604477988621,-0.7989790268417671,2.8,-0.8654955110843798,1.8,-0.5634322121781938
3,NC,WINSTON-SALEM,2017-06,4.25,Refinancing_Purchase of Apartments_Coops,1.0640909090909094,3.1859090909090906,0.3274687119607039,1.1183336363636365,3.1316663636363637,0.3238089864696745,1.1714068181818182,3.0785931818181815,0.29875211851895495,1.2101513636363637,3.0398486363636366,0.26540385729024324,1.2624095454545452,2.9875904545454546,0.19434195968859902,1.4322822727272726,2.8177177272727274,0.1434094838410312,1.7322577272727273,2.517742272727273,0.12225881695043747,0.8413636363636363,3.4086363636363637,0.31686518632982025,1.1095454545454546,3.1404545454545456,0.28415838017671347,1.200909090909091,3.049090909090909,0.2697546364967235,1.7740909090909094,2.4759090909090906,0.3175810442775555,2.186818181818182,2.063181818181818,0.013616157210526057,2.5399999999999996,1.7100000000000004,-0.3346533217720683,2.796363636363637,1.4536363636363632,-0.38603107697418165,49855182727.6109,0.6046226713753362,11537595366.1601,-0.8681592367843213,84.4501908643932,-0.7989790268417671,2.8,-0.8654955110843798,1.5,-0.5634322121781938
4,NC,WINSTON-SALEM,2018-04,3.6,Refinancing_Purchase of Apartments_Coops,1.7027510000000003,1.8972489999999997,0.3274687119607039,1.7432829999999995,1.8567170000000006,0.3238089864696745,1.896724,1.703276,0.29875211851895495,2.0408605,1.5591395000000001,0.26540385729024324,2.349426,1.2505740000000003,0.19434195968859902,2.493657999999999,1.106342000000001,0.1434094838410312,2.7355454999999997,0.8644545000000003,0.12225881695043747,1.6604761904761904,1.9395238095238096,0.31686518632982025,1.9780952380952381,1.621904761904762,0.28415838017671347,2.153809523809524,1.446190476190476,0.2697546364967235,2.701904761904762,0.8980952380952383,0.3175810442775555,2.869047619047619,0.730952380952381,0.013616157210526057,2.9595238095238092,0.6404761904761909,-0.3346533217720683,3.0719047619047624,0.5280952380952377,-0.38603107697418165,50563742345.0186,0.6046226713753362,12917630009.557,-0.8681592367843213,88.55316323110772,-0.7989790268417671,3.1,-0.8654955110843798,1.2,-0.5634322121781938
