,PROPERTY STATE,PROPERTY CITY,Month,INTEREST RATE,Category,ON,spread between libor ON,Corr with libor ON,1W,spread between libor 1W,Corr with libor 1W,1M,spread between libor 1M,Corr with libor 1M,2M,spread between libor 2M,Corr with libor 2M,3M,spread between libor 3M,Corr with libor 3M,6M,spread between libor 6M,Corr with libor 6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,spread between 1 Mo treasury,Corr with 1 Mo treasury,6 Mo,spread between 6 Mo treasury,Corr with 6 Mo treasury,1 Yr,spread between 1 Yr treasury,Corr with 1 Yr treasury,5 Yr,spread between 5 Yr treasury,Corr with 5 Yr treasury,10 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,20 Yr,spread between 20 Yr treasury,Corr with 20 Yr treasury,30 Yr,spread between 30 Yr treasury,Corr with 30 Yr treasury,auto_vol(-2),Corr with auto_vol(-2),student_vol(4),Corr with student_vol(4),credit_tightness(-1),Corr with credit_tightness(-1),mortgage 30-89(-1),Corr with mortgage 30-89(-1),mortgage 90(3),Corr with mortgage 90(3)
0,CA,FRESNO,2012-12,2.39,Health Care Facilities,0.1631578947368421,2.226842105263158,0.3769034299331965,0.1875157894736842,2.202484210526316,0.37930987803378974,0.21092631578947374,2.1790736842105263,0.38198254391527514,0.2552894736842105,2.1347105263157897,0.38214563980441174,0.30947368421052623,2.080526315789474,0.37726142429278336,0.5145657894736843,1.8754342105263158,0.34221131096289964,0.8483157894736841,1.541684210526316,0.29960451478954214,0.039500000000000014,2.3505000000000003,0.40028083442152534,0.11950000000000005,2.2705,0.3827266643624571,0.1585,2.2315,0.38164861741030925,0.6960000000000001,1.694,0.748661478633069,1.7189999999999999,0.6710000000000003,0.6650052159035548,2.4675000000000002,-0.07750000000000012,0.3225947466770579,2.8835,-0.49350000000000005,0.16957853413939028,37685204803.0042,0.70885705980309,9123117418.53368,0.8516489490703799,90.2956809830492,-0.939342812637542,3.0,-0.8900858852031677,2.9,-0.8012475797251402
1,CA,FRESNO,2013-09,3.39,Health Care Facilities,0.11272380952380952,3.2772761904761905,0.3769034299331965,0.14323238095238094,3.246767619047619,0.37930987803378974,0.18057476190476196,3.209425238095238,0.38198254391527514,0.22133904761904755,3.168660952380953,0.38214563980441174,0.2531785714285715,3.1368214285714284,0.37726142429278336,0.38033809523809525,3.009661904761905,0.34221131096289964,0.6526857142857143,2.7373142857142856,0.29960451478954214,0.017500000000000005,3.3725,0.40028083442152534,0.04150000000000001,3.3485,0.3827266643624571,0.11850000000000002,3.2715,0.38164861741030925,1.5959999999999999,1.7940000000000003,0.748661478633069,2.8095,0.5805000000000002,0.6650052159035548,3.526,-0.13599999999999968,0.3225947466770579,3.7870000000000004,-0.39700000000000024,0.16957853413939028,41471481477.9035,0.70885705980309,9438159522.248821,0.8516489490703799,88.1059676388142,-0.939342812637542,2.8,-0.8900858852031677,2.0,-0.8012475797251402
2,CA,FRESNO,2014-05,4.91,Health Care Facilities,0.08842000000000001,4.82158,0.3769034299331965,0.1198375,4.7901625,0.37930987803378974,0.15035749999999998,4.7596425,0.38198254391527514,0.1914675,4.7185325,0.38214563980441174,0.22609000000000004,4.68391,0.37726142429278336,0.3231200000000001,4.58688,0.34221131096289964,0.537955,4.372045,0.29960451478954214,0.026666666666666665,4.883333333333334,0.40028083442152534,0.05190476190476192,4.858095238095238,0.3827266643624571,0.0966666666666667,4.8133333333333335,0.38164861741030925,1.5928571428571427,3.3171428571428576,0.748661478633069,2.559047619047619,2.350952380952381,0.6650052159035548,3.1152380952380954,1.7947619047619048,0.3225947466770579,3.3899999999999997,1.5200000000000005,0.16957853413939028,44555116847.5878,0.70885705980309,11159124696.1814,0.8516489490703799,82.56600445924391,-0.939342812637542,2.3,-0.8900858852031677,1.5,-0.8012475797251402
3,CA,FRESNO,2017-09,3.85,Health Care Facilities,1.1784444999999997,2.6715555,0.3769034299331965,1.1967471428571432,2.653252857142857,0.37930987803378974,1.23492,2.61508,0.38198254391527514,1.2721638095238097,2.5778361904761904,0.38214563980441174,1.3232957142857147,2.5267042857142856,0.37726142429278336,1.4732157142857143,2.376784285714286,0.34221131096289964,1.738246666666667,2.111753333333333,0.29960451478954214,0.9940000000000001,2.856,0.40028083442152534,1.171,2.6790000000000003,0.3827266643624571,1.2799999999999998,2.5700000000000003,0.38164861741030925,1.7975,2.0525,0.748661478633069,2.2020000000000004,1.6479999999999997,0.6650052159035548,2.5300000000000002,1.3199999999999998,0.3225947466770579,2.7764999999999995,1.0735000000000006,0.16957853413939028,48416221734.2909,0.70885705980309,11226317067.5623,0.8516489490703799,88.23467488709129,-0.939342812637542,2.3,-0.8900858852031677,1.1,-0.8012475797251402
